,bill,person,vote
59195,hjres77-116,F000450,1
59196,hjres77-116,F000462,1
59197,hjres77-116,F000455,1
59198,hjres77-116,F000469,0
59199,hjres77-116,G000571,0
59200,hjres77-116,G000578,0
59201,hjres77-116,G000579,1
59202,hjres77-116,G000574,1
59203,hjres77-116,G000559,1
59204,hjres77-116,G000586,1
59205,hjres77-116,G000587,1
59206,hjres77-116,G000584,1
59207,hjres77-116,G000563,0
59208,hjres77-116,G000552,0
59209,hjres77-116,G000592,1
59210,hjres77-116,G000585,1
59211,hjres77-116,G000588,1
59212,hjres77-116,G000581,1
59213,hjres77-116,G000589,0
59214,hjres77-116,G000565,0
59215,hjres77-116,G000583,1
59216,hjres77-116,G000377,1
59217,hjres77-116,G000560,0
59218,hjres77-116,G000577,1
59219,hjres77-116,G000546,1
59220,hjres77-116,G000590,1
59221,hjres77-116,G000553,1
59222,hjres77-116,G000568,1
59223,hjres77-116,G000551,1
59224,hjres77-116,G000576,1
59225,hjres77-116,G000591,0
59226,hjres77-116,G000558,1
59227,hjres77-116,H001080,1
59228,hjres77-116,H001088,1
59229,hjres77-116,H001090,1
59230,hjres77-116,H001052,0
59231,hjres77-116,H001053,1
59232,hjres77-116,H000324,1
59233,hjres77-116,H001081,1
59234,hjres77-116,H001064,1
59235,hjres77-116,H001082,1
59236,hjres77-116,H001056,1
59237,hjres77-116,H001071,0
59238,hjres77-116,H001077,1
59239,hjres77-116,H001038,1
59240,hjres77-116,H001072,1
59241,hjres77-116,H001087,1
59242,hjres77-116,H001047,1
59243,hjres77-116,H001065,1
59244,hjres77-116,H001074,0
59245,hjres77-116,H001083,1
59246,hjres77-116,H001066,1
59247,hjres77-116,H001085,1
59248,hjres77-116,H000874,1
59249,hjres77-116,H001067,1
59250,hjres77-116,H001068,1
59251,hjres77-116,H001058,1
59252,hjres77-116,H001048,0
59253,hjres77-116,H001073,1
59254,hjres77-116,J000032,1
59255,hjres77-116,J000298,1
59256,hjres77-116,J000294,1
59257,hjres77-116,J000288,1
59258,hjres77-116,J000299,1
59259,hjres77-116,J000292,1
59260,hjres77-116,J000301,1
59261,hjres77-116,J000126,1
59262,hjres77-116,J000289,0
59263,hjres77-116,J000295,1
59264,hjres77-116,J000302,0
59265,hjres77-116,K000009,1
59266,hjres77-116,K000386,1
59267,hjres77-116,K000375,1
59268,hjres77-116,K000395,1
59269,hjres77-116,K000385,1
59270,hjres77-116,K000388,0
59271,hjres77-116,K000376,1
59272,hjres77-116,K000379,1
59273,hjres77-116,K000389,1
59274,hjres77-116,K000380,1
59275,hjres77-116,K000381,1
59276,hjres77-116,K000394,1
59277,hjres77-116,K000188,1
59278,hjres77-116,K000362,0
59279,hjres77-116,K000210,1
59280,hjres77-116,K000378,1
59281,hjres77-116,K000368,1
59282,hjres77-116,K000391,1
59283,hjres77-116,K000382,1
59284,hjres77-116,K000392,1
59285,hjres77-116,L000585,1
59286,hjres77-116,L000578,1
59287,hjres77-116,L000588,1
59288,hjres77-116,L000564,1
59289,hjres77-116,L000559,1
59290,hjres77-116,L000560,1
59291,hjres77-116,L000557,1
59292,hjres77-116,L000566,1
59293,hjres77-116,L000581,1
59294,hjres77-116,L000586,0
59295,hjres77-116,L000551,1
59296,hjres77-116,L000590,1
59297,hjres77-116,L000589,0
59298,hjres77-116,L000593,1
59299,hjres77-116,L000592,1
59300,hjres77-116,L000287,1
59301,hjres77-116,L000582,1
59302,hjres77-116,L000563,1
59303,hjres77-116,L000565,1
59304,hjres77-116,L000397,1
59305,hjres77-116,L000576,0
59306,hjres77-116,L000583,0
59307,hjres77-116,L000579,1
59308,hjres77-116,L000480,1
59309,hjres77-116,L000491,1
59310,hjres77-116,L000569,0
59311,hjres77-116,L000570,1
59312,hjres77-116,L000591,1
59313,hjres77-116,L000562,1
59314,hjres77-116,M001203,1
59315,hjres77-116,M000087,1
59316,hjres77-116,M001185,1
59317,hjres77-116,M001158,1
59318,hjres77-116,M001198,0
59319,hjres77-116,M001184,0
59320,hjres77-116,M001199,0
59321,hjres77-116,M001163,1
59322,hjres77-116,M001209,1
59323,hjres77-116,M001208,1
59324,hjres77-116,M001165,1
59325,hjres77-116,M001157,1
59326,hjres77-116,M001177,0
59327,hjres77-116,M001143,1
59328,hjres77-116,M001200,0
59329,hjres77-116,M000312,1
59330,hjres77-116,M001156,1
59331,hjres77-116,M001180,1
59332,hjres77-116,M001166,1
59333,hjres77-116,M001187,0
59334,hjres77-116,M001137,1
59335,hjres77-116,M001188,1
59336,hjres77-116,M001204,0
59337,hjres77-116,M001205,0
59338,hjres77-116,M001201,1
59339,hjres77-116,M001194,1
59340,hjres77-116,M001195,0
59341,hjres77-116,M001160,1
59342,hjres77-116,M001206,1
59343,hjres77-116,M001196,1
59344,hjres77-116,M001207,1
59345,hjres77-116,M001190,0
59346,hjres77-116,M001202,1
59347,hjres77-116,M001210,0
59348,hjres77-116,N000002,1
59349,hjres77-116,N000179,1
59350,hjres77-116,N000015,1
59351,hjres77-116,N000191,1
59352,hjres77-116,N000189,1
59353,hjres77-116,N000188,1
59354,hjres77-116,N000190,0
59355,hjres77-116,N000181,1
59356,hjres77-116,O000171,1
59357,hjres77-116,O000172,1
59358,hjres77-116,O000168,1
59359,hjres77-116,O000173,0
59360,hjres77-116,P000601,0
59361,hjres77-116,P000034,1
59362,hjres77-116,P000609,1
59363,hjres77-116,P000613,1
59364,hjres77-116,P000614,1
59365,hjres77-116,P000096,1
59366,hjres77-116,P000604,1
59367,hjres77-116,P000615,0
59368,hjres77-116,P000593,1
59369,hjres77-116,P000605,1
59370,hjres77-116,P000608,1
59371,hjres77-116,P000258,0
59372,hjres77-116,P000616,1
59373,hjres77-116,P000597,1
59374,hjres77-116,P000607,1
59375,hjres77-116,P000618,1
59376,hjres77-116,P000599,0
59377,hjres77-116,P000617,1
59378,hjres77-116,P000523,1
59379,hjres77-116,Q000023,1
59380,hjres77-116,R000606,1
59381,hjres77-116,R000601,1
59382,hjres77-116,R000585,0
59383,hjres77-116,R000610,1
59384,hjres77-116,R000602,1
59385,hjres77-116,R000597,0
59386,hjres77-116,R000588,1
59387,hjres77-116,R000611,1
59388,hjres77-116,R000591,1
59389,hjres77-116,M001159,1
59390,hjres77-116,R000582,1
59391,hjres77-116,R000575,1
59392,hjres77-116,R000395,1
59393,hjres77-116,R000607,0
59394,hjres77-116,R000613,1
59395,hjres77-116,R000612,0
59396,hjres77-116,R000616,1
59397,hjres77-116,R000603,1
59398,hjres77-116,R000614,0
59399,hjres77-116,R000486,1
59400,hjres77-116,R000599,1
59401,hjres77-116,R000576,1
59402,hjres77-116,R000515,0
59403,hjres77-116,R000609,0
59404,hjres77-116,R000577,0
59405,hjres77-116,S001156,1
59406,hjres77-116,S001168,1
59407,hjres77-116,S001176,1
59408,hjres77-116,S001205,1
59409,hjres77-116,S001145,1
59410,hjres77-116,S001150,1
59411,hjres77-116,S001190,1
59412,hjres77-116,S001180,1
59413,hjres77-116,S001216,1
59414,hjres77-116,S001183,1
59415,hjres77-116,S000185,1
59416,hjres77-116,S001189,1
59417,hjres77-116,S001157,1
59418,hjres77-116,S000244,1
59419,hjres77-116,S000248,1
59420,hjres77-116,S001185,1
59421,hjres77-116,S001206,1
59422,hjres77-116,S000344,1
59423,hjres77-116,S001207,1
59424,hjres77-116,S000364,1
59425,hjres77-116,S001148,1
59426,hjres77-116,S001165,1
59427,hjres77-116,S001208,1
59428,hjres77-116,S001195,0
59429,hjres77-116,S001172,1
59430,hjres77-116,S000522,1
59431,hjres77-116,S000510,1
59432,hjres77-116,S001199,1
59433,hjres77-116,S001200,1
59434,hjres77-116,S001209,1
59435,hjres77-116,S001210,1
59436,hjres77-116,S001175,0
59437,hjres77-116,S001211,1
59438,hjres77-116,S001212,1
59439,hjres77-116,S001196,1
59440,hjres77-116,S001213,1
59441,hjres77-116,S001214,0
59442,hjres77-116,S001215,1
59443,hjres77-116,S001192,1
59444,hjres77-116,S001187,1
59445,hjres77-116,S001201,1
59446,hjres77-116,S001193,1
59447,hjres77-116,T000472,1
59448,hjres77-116,T000479,1
59449,hjres77-116,T000460,1
59450,hjres77-116,T000193,1
59451,hjres77-116,T000467,1
59452,hjres77-116,T000238,1
59453,hjres77-116,T000480,1
59454,hjres77-116,T000470,1
59455,hjres77-116,T000468,1
59456,hjres77-116,T000481,1
59457,hjres77-116,T000469,1
59458,hjres77-116,T000474,1
59459,hjres77-116,T000484,1
59460,hjres77-116,T000482,1
59461,hjres77-116,T000483,1
59462,hjres77-116,T000463,1
59463,hjres77-116,U000040,1
59464,hjres77-116,U000031,1
59465,hjres77-116,V000133,1
59466,hjres77-116,V000130,1
59467,hjres77-116,V000131,1
59468,hjres77-116,V000132,1
59469,hjres77-116,V000081,1
59470,hjres77-116,V000108,1
59471,hjres77-116,W000812,1
59472,hjres77-116,W000798,0
59473,hjres77-116,W000791,1
59474,hjres77-116,W000819,1
59475,hjres77-116,W000813,1
59476,hjres77-116,W000823,1
59477,hjres77-116,W000797,1
59478,hjres77-116,W000187,1
59479,hjres77-116,W000824,0
59480,hjres77-116,W000822,1
59481,hjres77-116,W000814,0
59482,hjres77-116,W000806,0
59483,hjres77-116,W000800,1
59484,hjres77-116,W000815,1
59485,hjres77-116,W000821,1
59486,hjres77-116,W000825,1
59487,hjres77-116,W000826,1
59488,hjres77-116,W000816,0
59489,hjres77-116,W000808,1
59490,hjres77-116,W000795,1
59491,hjres77-116,W000804,1
59492,hjres77-116,W000809,1
59493,hjres77-116,W000810,1
59494,hjres77-116,W000827,1
59495,hjres77-116,Y000062,1
59496,hjres77-116,Y000065,0
59497,hjres77-116,Y000033,1
59498,hjres77-116,Z000017,1
59499,hjres77-116,P000197,0
59500,sjres53-116,A000360,0
59501,sjres53-116,B001230,1
59502,sjres53-116,B001261,0
59503,sjres53-116,B001267,1
59504,sjres53-116,B001243,0
59505,sjres53-116,B001277,1
59506,sjres53-116,B000575,0
59507,sjres53-116,B001288,0
59508,sjres53-116,B001236,0
59509,sjres53-116,B001310,0
59510,sjres53-116,B000944,1
59511,sjres53-116,B001135,0
59512,sjres53-116,C000127,1
59513,sjres53-116,C001047,0
59514,sjres53-116,C000141,1
59515,sjres53-116,C000174,1
59516,sjres53-116,C001070,1
59517,sjres53-116,C001075,0
59518,sjres53-116,C001035,1
59519,sjres53-116,C001088,1
59520,sjres53-116,C001056,0
59521,sjres53-116,C001113,1
59522,sjres53-116,C001095,0
59523,sjres53-116,C001096,0
59524,sjres53-116,C000880,0
59525,sjres53-116,C001098,0
59526,sjres53-116,D000618,0
59527,sjres53-116,D000622,1
59528,sjres53-116,D000563,1
59529,sjres53-116,E000285,0
59530,sjres53-116,E000295,0
59531,sjres53-116,F000062,1
59532,sjres53-116,F000463,0
59533,sjres53-116,G000562,0
59534,sjres53-116,G000555,1
59535,sjres53-116,G000359,0
59536,sjres53-116,G000386,0
59537,sjres53-116,H001075,0
59538,sjres53-116,H001076,1
59539,sjres53-116,H001089,0
59540,sjres53-116,H001046,1
59541,sjres53-116,H001042,1
59542,sjres53-116,H001061,0
59543,sjres53-116,H001079,0
59544,sjres53-116,I000024,0
59545,sjres53-116,I000055,0
59546,sjres53-116,J000293,0
59547,sjres53-116,J000300,0
59548,sjres53-116,K000384,1
59549,sjres53-116,K000393,0
59550,sjres53-116,K000383,1
59551,sjres53-116,K000367,0
59552,sjres53-116,L000575,0
59553,sjres53-116,L000174,1
59554,sjres53-116,L000577,0
59555,sjres53-116,M001183,0
59556,sjres53-116,M000133,1
59557,sjres53-116,M000355,0
59558,sjres53-116,M001197,0
59559,sjres53-116,M000639,1
59560,sjres53-116,M001176,1
59561,sjres53-116,M000934,0
59562,sjres53-116,M001153,0
59563,sjres53-116,M001169,1
59564,sjres53-116,M001111,1
59565,sjres53-116,P000603,0
59566,sjres53-116,P000612,0
59567,sjres53-116,P000595,1
59568,sjres53-116,P000449,0
59569,sjres53-116,R000122,1
59570,sjres53-116,R000584,0
59571,sjres53-116,R000307,0
59572,sjres53-116,R000615,0
59573,sjres53-116,R000608,1
59574,sjres53-116,R000605,0
59575,sjres53-116,R000595,0
59576,sjres53-116,S000033,0
59577,sjres53-116,S001197,0
59578,sjres53-116,S001194,1
59579,sjres53-116,S000148,1
59580,sjres53-116,S001217,0
59581,sjres53-116,S001184,0
59582,sjres53-116,S001181,1
59583,sjres53-116,S000320,0
59584,sjres53-116,S001191,0
59585,sjres53-116,S001203,1
59586,sjres53-116,S000770,1
59587,sjres53-116,S001198,0
59588,sjres53-116,T000464,1
59589,sjres53-116,T000250,0
59590,sjres53-116,T000476,0
59591,sjres53-116,T000461,0
59592,sjres53-116,U000039,1
59593,sjres53-116,V000128,1
59594,sjres53-116,W000805,1
59595,sjres53-116,W000817,1
59596,sjres53-116,W000802,1
59597,sjres53-116,W000437,0
59598,sjres53-116,W000779,1
59599,sjres53-116,Y000064,0
59600,hr1815-116,A000374,0
59601,hr1815-116,A000370,1
59602,hr1815-116,A000055,0
59603,hr1815-116,A000371,1
59604,hr1815-116,A000372,0
59605,hr1815-116,A000376,1
59606,hr1815-116,A000367,0
59607,hr1815-116,A000369,0
59608,hr1815-116,A000377,0
59609,hr1815-116,A000375,0
59610,hr1815-116,A000378,1
59611,hr1815-116,B001291,0
59612,hr1815-116,B001298,0
59613,hr1815-116,B001307,0
59614,hr1815-116,B001306,0
59615,hr1815-116,B001299,0
59616,hr1815-116,B001282,0
59617,hr1815-116,B001300,1
59618,hr1815-116,B001270,1
59619,hr1815-116,B001281,1
59620,hr1815-116,B001287,1
59621,hr1815-116,B001301,0
59622,hr1815-116,B001292,1
59623,hr1815-116,B001302,0
59624,hr1815-116,B001257,0
59625,hr1815-116,B000490,1
59626,hr1815-116,B001311,0
59627,hr1815-116,B001250,0
59628,hr1815-116,B000574,1
59629,hr1815-116,B001303,1
59630,hr1815-116,B001278,1
59631,hr1815-116,B001295,0
59632,hr1815-116,B001296,1
59633,hr1815-116,B000755,0
59634,hr1815-116,B001308,1
59635,hr1815-116,B001274,0
59636,hr1815-116,B001284,0
59637,hr1815-116,B001304,1
59638,hr1815-116,B001285,1
59639,hr1815-116,B001260,0
59640,hr1815-116,B001297,0
59641,hr1815-116,B001275,0
59642,hr1815-116,B001305,0
59643,hr1815-116,B001309,0
59644,hr1815-116,B001248,0
59645,hr1815-116,B001286,1
59646,hr1815-116,B001251,1
59647,hr1815-116,B001289,0
59648,hr1815-116,C000059,0
59649,hr1815-116,C001112,1
59650,hr1815-116,C001097,1
59651,hr1815-116,C001072,1
59652,hr1815-116,C001103,0
59653,hr1815-116,C001051,0
59654,hr1815-116,C001090,1
59655,hr1815-116,C001055,1
59656,hr1815-116,C001117,1
59657,hr1815-116,C001066,1
59658,hr1815-116,C001091,1
59659,hr1815-116,C000266,0
59660,hr1815-116,C001109,0
59661,hr1815-116,C001080,1
59662,hr1815-116,C001084,1
59663,hr1815-116,C001123,1
59664,hr1815-116,C001101,1
59665,hr1815-116,C001067,1
59666,hr1815-116,C001049,1
59667,hr1815-116,C001061,1
59668,hr1815-116,C001118,0
59669,hr1815-116,C001115,0
59670,hr1815-116,C000537,1
59671,hr1815-116,C001068,1
59672,hr1815-116,C001053,0
59673,hr1815-116,C001093,0
59674,hr1815-116,C001108,0
59675,hr1815-116,C001062,0
59676,hr1815-116,C001078,1
59677,hr1815-116,C001094,0
59678,hr1815-116,C000754,1
59679,hr1815-116,C001110,1
59680,hr1815-116,C001059,1
59681,hr1815-116,C001069,1
59682,hr1815-116,C001124,1
59683,hr1815-116,C001119,1
59684,hr1815-116,C001087,0
59685,hr1815-116,C001120,0
59686,hr1815-116,C001111,1
59687,hr1815-116,C001121,1
59688,hr1815-116,C001063,1
59689,hr1815-116,C001122,1
59690,hr1815-116,C001114,0
59691,hr1815-116,D000629,1
59692,hr1815-116,D000626,0
59693,hr1815-116,D000598,1
59694,hr1815-116,D000096,1
59695,hr1815-116,D000619,0
59696,hr1815-116,D000631,1
59697,hr1815-116,D000191,1
59698,hr1815-116,D000197,1
59699,hr1815-116,D000216,0
59700,hr1815-116,D000617,1
59701,hr1815-116,D000630,1
59702,hr1815-116,D000627,1
59703,hr1815-116,D000623,1
59704,hr1815-116,D000616,0
59705,hr1815-116,D000610,1
59706,hr1815-116,D000600,0
59707,hr1815-116,D000624,1
59708,hr1815-116,D000399,1
59709,hr1815-116,D000482,1
59710,hr1815-116,D000615,0
59711,hr1815-116,D000628,0
59712,hr1815-116,E000294,0
59713,hr1815-116,E000179,1
59714,hr1815-116,E000299,1
59715,hr1815-116,E000215,1
59716,hr1815-116,E000297,1
59717,hr1815-116,E000298,0
59718,hr1815-116,E000296,1
59719,hr1815-116,F000465,0
59720,hr1815-116,F000467,1
59721,hr1815-116,F000466,0
59722,hr1815-116,F000459,0
59723,hr1815-116,F000468,1
59724,hr1815-116,F000461,0
59725,hr1815-116,F000449,0
59726,hr1815-116,F000454,1
59727,hr1815-116,F000450,0
59728,hr1815-116,F000462,1
59729,hr1815-116,F000455,1
59730,hr1815-116,F000469,0
59731,hr1815-116,G000571,1
59732,hr1815-116,G000578,0
59733,hr1815-116,G000579,0
59734,hr1815-116,G000574,1
59735,hr1815-116,G000559,1
59736,hr1815-116,G000586,1
59737,hr1815-116,G000587,1
59738,hr1815-116,G000584,0
59739,hr1815-116,G000563,0
59740,hr1815-116,G000552,0
59741,hr1815-116,G000592,1
59742,hr1815-116,G000585,1
59743,hr1815-116,G000588,0
59744,hr1815-116,G000581,1
59745,hr1815-116,G000589,0
59746,hr1815-116,G000565,0
59747,hr1815-116,G000583,1
59748,hr1815-116,G000377,0
59749,hr1815-116,G000560,0
59750,hr1815-116,G000577,0
59751,hr1815-116,G000546,0
59752,hr1815-116,G000590,0
59753,hr1815-116,G000553,1
59754,hr1815-116,G000568,0
59755,hr1815-116,G000551,1
59756,hr1815-116,G000576,0
59757,hr1815-116,G000591,0
59758,hr1815-116,G000558,0
59759,hr1815-116,H001080,1
59760,hr1815-116,H001088,0
59761,hr1815-116,H001090,1
59762,hr1815-116,H001052,0
59763,hr1815-116,H001053,0
59764,hr1815-116,H000324,1
59765,hr1815-116,H001081,1
59766,hr1815-116,H001064,1
59767,hr1815-116,H001082,0
59768,hr1815-116,H001056,0
59769,hr1815-116,H001071,0
59770,hr1815-116,H001077,0
59771,hr1815-116,H001038,1
59772,hr1815-116,H001072,0
59773,hr1815-116,H001087,1
59774,hr1815-116,H001047,1
59775,hr1815-116,H001065,0
59776,hr1815-116,H001074,0
59777,hr1815-116,H001083,1
59778,hr1815-116,H001066,1
59779,hr1815-116,H001085,1
59780,hr1815-116,H000874,1
59781,hr1815-116,H001067,0
59782,hr1815-116,H001068,1
59783,hr1815-116,H001058,0
59784,hr1815-116,H001048,0
59785,hr1815-116,H001073,0
59786,hr1815-116,J000032,1
59787,hr1815-116,J000298,1
59788,hr1815-116,J000294,1
59789,hr1815-116,J000288,1
59790,hr1815-116,J000299,0
59791,hr1815-116,J000292,0
59792,hr1815-116,J000301,0
59793,hr1815-116,J000126,1
59794,hr1815-116,J000289,0
59795,hr1815-116,J000295,0
59796,hr1815-116,J000302,0
59797,hr1815-116,K000009,1
59798,hr1815-116,K000386,0
59799,hr1815-116,K000375,1
59800,hr1815-116,K000395,0
59801,hr1815-116,K000385,1
59802,hr1815-116,K000388,0
59803,hr1815-116,K000376,0
59804,hr1815-116,K000379,1
59805,hr1815-116,K000389,1
59806,hr1815-116,K000380,1
59807,hr1815-116,K000381,1
59808,hr1815-116,K000394,1
59809,hr1815-116,K000188,1
59810,hr1815-116,K000362,0
59811,hr1815-116,K000210,0
59812,hr1815-116,K000378,0
59813,hr1815-116,K000368,1
59814,hr1815-116,K000391,1
59815,hr1815-116,K000382,1
59816,hr1815-116,K000392,0
59817,hr1815-116,L000585,0
59818,hr1815-116,L000578,0
59819,hr1815-116,L000588,1
59820,hr1815-116,L000564,0
59821,hr1815-116,L000559,1
59822,hr1815-116,L000560,1
59823,hr1815-116,L000557,1
59824,hr1815-116,L000566,0
59825,hr1815-116,L000581,1
59826,hr1815-116,L000586,0
59827,hr1815-116,L000551,1
59828,hr1815-116,L000590,1
59829,hr1815-116,L000589,0
59830,hr1815-116,L000593,1
59831,hr1815-116,L000592,1
59832,hr1815-116,L000287,1
59833,hr1815-116,L000582,1
59834,hr1815-116,L000563,1
59835,hr1815-116,L000565,1
59836,hr1815-116,L000397,1
59837,hr1815-116,L000576,0
59838,hr1815-116,L000583,0
59839,hr1815-116,L000579,1
59840,hr1815-116,L000480,1
59841,hr1815-116,L000491,0
59842,hr1815-116,L000569,0
59843,hr1815-116,L000570,1
59844,hr1815-116,L000591,1
59845,hr1815-116,L000562,1
59846,hr1815-116,M001203,1
59847,hr1815-116,M000087,1
59848,hr1815-116,M001185,1
59849,hr1815-116,M001158,0
59850,hr1815-116,M001198,0
59851,hr1815-116,M001184,0
59852,hr1815-116,M001199,0
59853,hr1815-116,M001163,1
59854,hr1815-116,M001209,1
59855,hr1815-116,M001208,1
59856,hr1815-116,M001165,0
59857,hr1815-116,M001157,0
59858,hr1815-116,M001177,0
59859,hr1815-116,M001143,1
59860,hr1815-116,M001200,0
59861,hr1815-116,M000312,1
59862,hr1815-116,M001156,0
59863,hr1815-116,M001180,0
59864,hr1815-116,M001166,1
59865,hr1815-116,M001187,0
59866,hr1815-116,M001137,1
59867,hr1815-116,M001188,1
59868,hr1815-116,M001204,0
59869,hr1815-116,M001205,0
59870,hr1815-116,M001201,0
59871,hr1815-116,M001194,0
59872,hr1815-116,M001195,0
59873,hr1815-116,M001160,1
59874,hr1815-116,M001206,1
59875,hr1815-116,M001196,1
59876,hr1815-116,M001207,1
59877,hr1815-116,M001190,0
59878,hr1815-116,M001202,1
59879,hr1815-116,M001210,0
59880,hr1815-116,N000002,1
59881,hr1815-116,N000179,1
59882,hr1815-116,N000015,1
59883,hr1815-116,N000191,1
59884,hr1815-116,N000189,0
59885,hr1815-116,N000188,1
59886,hr1815-116,N000190,0
59887,hr1815-116,N000181,0
59888,hr1815-116,O000171,1
59889,hr1815-116,O000172,1
59890,hr1815-116,O000168,0
59891,hr1815-116,O000173,1
59892,hr1815-116,P000601,0
59893,hr1815-116,P000034,1
59894,hr1815-116,P000609,0
59895,hr1815-116,P000613,1
59896,hr1815-116,P000614,1
59897,hr1815-116,P000096,1
59898,hr1815-116,P000604,1
59899,hr1815-116,P000615,0
59900,hr1815-116,P000593,1
59901,hr1815-116,P000605,0
59902,hr1815-116,P000608,1
59903,hr1815-116,P000258,1
59904,hr1815-116,P000616,1
59905,hr1815-116,P000597,1
59906,hr1815-116,P000607,1
59907,hr1815-116,P000618,1
59908,hr1815-116,P000599,0
59909,hr1815-116,P000617,1
59910,hr1815-116,P000523,1
59911,hr1815-116,Q000023,1
59912,hr1815-116,R000606,1
59913,hr1815-116,R000601,0
59914,hr1815-116,R000585,0
59915,hr1815-116,R000610,0
59916,hr1815-116,R000602,1
59917,hr1815-116,R000597,0
59918,hr1815-116,R000588,1
59919,hr1815-116,R000611,0
59920,hr1815-116,R000591,0
59921,hr1815-116,M001159,0
59922,hr1815-116,R000582,0
59923,hr1815-116,R000575,0
59924,hr1815-116,R000395,0
59925,hr1815-116,R000607,0
59926,hr1815-116,R000613,1
59927,hr1815-116,R000612,0
59928,hr1815-116,R000616,1
59929,hr1815-116,R000603,0
59930,hr1815-116,R000614,0
59931,hr1815-116,R000486,1
59932,hr1815-116,R000599,1
59933,hr1815-116,R000576,1
59934,hr1815-116,R000515,1
59935,hr1815-116,R000609,0
59936,hr1815-116,R000577,0
59937,hr1815-116,S001156,1
59938,hr1815-116,S001168,1
59939,hr1815-116,S001176,0
59940,hr1815-116,S001205,1
59941,hr1815-116,S001145,1
59942,hr1815-116,S001150,1
59943,hr1815-116,S001190,1
59944,hr1815-116,S001180,1
59945,hr1815-116,S001216,1
59946,hr1815-116,S001183,0
59947,hr1815-116,S000185,1
59948,hr1815-116,S001189,0
59949,hr1815-116,S001157,1
59950,hr1815-116,S000244,0
59951,hr1815-116,S000248,1
59952,hr1815-116,S001185,1
